"id","name_full","name_sortable","is_dead","when_born","when_died","org_acronym"
"39368","Karis La Momia Jr.","Karis La Momia Jr.","0",,,"AAA"
"55992","Karla Villalobos","Karla Villalobos","0",,,"AAA"
"47269","Karloff Lagarde Jr.","Karloff Lagarde Jr.","0",,,"AAA"
"26068","Katana","Katana","0",,,"AAA"
"39587","Kaz Hayashi","Kaz Hayashi","0",,,"AAA"
"56929","Kempo Jr.","Kempo Jr.","0",,,"AAA"
"14898","Kendo Star","Kendo Star","0",,,"AAA"
"39340","Kenny Omega","Kenny Omega","0",,,"AAA"
"10727","KENTA","KENTA","0",,,"AAA"
"9641","Kenzo Suzuki","Kenzo Suzuki","0",,,"AAA"
"58752","Kerry Morton","Kerry Morton","0",,,"AAA"
"31123","Kevin Kross","Kevin Kross","0",,,"AAA"
"16945","Keyra","Keyra","0",,,"AAA"
"47252","KGB","KGB","0",,,"AAA"
"9642","Kick Boxer","Kick Boxer","0",,,"AAA"
"47256","Kick Boxer (Masked)","Kick Boxer (Masked)","0",,,"AAA"
"9786","Kid Azteca","Kid Azteca","0",,,"AAA"
"31136","Kid Boxer","Kid Boxer","0",,,"AAA"
"9643","The Killer","Killer","0",,,"AAA"
"21114","Killer Clown","Killer Clown","0",,,"AAA"
"24754","Killer Kross","Killer Kross","0",,,"AAA"
"47254","King Balam","King Balam","0",,,"AAA"
"21175","King Balam II","King Balam II","0",,,"AAA"
"20278","King Charro","King Charro","0",,,"AAA"
"27926","King Cuerno","King Cuerno","0",,,"AAA"
"45151","King Flash","King Flash","0",,,"AAA"
"20006","King Lion","King Lion","1","1968","2002","AAA"
"65184","King Vikingo","King Vikingo","0",,,"AAA"
"9789","Kiss","Kiss","0",,,"AAA"
"20958","Kitzune","Kitzune","0",,,"AAA"
"10861","Koa","Koa","0",,,"AAA"
"39343","Komander","Komander","0",,,"AAA"
"10860","Konan Big","Konan Big","0",,,"AAA"
"9554","Konnan","Konnan","0",,,"AAA"
"14916","Kraken","Kraken","0",,,"AAA"
"14840","Kráneo","Kraneo","0",,,"AAA"
"25243","Kripter","Kripter","0",,,"AAA"
"56999","Krissta","Krissta","0",,,"AAA"
"15511","Kronoz","Kronoz","0",,,"AAA"
"26285","Kumbia Kid Javi","Kumbia Kid Javi","0",,,"AAA"
"26287","Kumbia Kid Jessy","Kumbia Kid Jessy","0",,,"AAA"
"10670","Kurt Angle","Kurt Angle","0",,,"AAA"
"56995","Kuukai","Kuukai","0",,,"AAA"
"9703","L.A. Park","L.A. Park","0",,,"AAA"
"9780","La Anarquí­a (Faction)","La Anarquia (Faction)","0",,,"AAA"
"9730","La Braza","La Braza","1","1961","2013","AAA"
"25374","La Briosa","La Briosa","0",,,"AAA"
"25373","La Briosa (Masked)","La Briosa (Masked)","0",,,"AAA"
"20007","La Calaca","La Calaca","0",,,"AAA"
"56479","La Calaquita","La Calaquita","0",,,"AAA"
"10002","La Chiva","La Chiva","0",,,"AAA"
"56200","La Chivita","La Chivita","0",,,"AAA"
"30637","La Chola","La Chola","0",,,"AAA"
"57623","La Chona","La Chona","0",,,"AAA"
"9740","La Diabólica","La Diabolica","0",,,"AAA"
"47665","La Empresa (Faction)","La Empresa (Faction)","0",,,"AAA"
"56994","La Estrella","La Estrella","0",,,"AAA"
"54293","La Estrella Cosmica","La Estrella Cosmica","0",,,"AAA"
"40674","La Facción Ingobernables (Faction)","La Faccion Ingobernables (Faction)","0",,,"AAA"
"30641","La Familia Apache (Faction)","La Familia Apache (Faction)","0",,,"AAA"
"9741","La Familia de Tijuana (Faction)","La Familia de Tijuana (Faction)","0",,,"AAA"
"21154","La Familia Fonteriza (Faction)","La Familia Fonteriza (Faction)","0",,,"AAA"
"63107","La Fashion","La Fashion","0",,,"AAA"
"17286","La Fiera","La Fiera","1","1961","2010","AAA"
"56471","La Fugitiva","La Fugitiva","0",,,"AAA"
"10003","La Hechicera","La Hechicera","0",,,"AAA"
"16418","La Hiedra","La Hiedra","0",,,"AAA"
"10004","La Jarochita","La Jarochita","0",,,"AAA"
"56678","La Legión de Kamikazes","La Legion de Kamikazes","0",,,"AAA"
"9750","La Legión Extranjera","La Legion Extranjera","0",,,"AAA"
"15503","La Llorona Loca","La Llorona Loca","0",,,"AAA"
"10006","La Magní­fica","La Magnifica","0",,,"AAA"
"45606","La Marquesa","La Marquesa","0",,,"AAA"
"29623","La Máscara","La Mascara","0",,,"AAA"
"55994","La Migala","La Migala","0",,,"AAA"
"9737","La Milicia (Faction)","La Milicia (Faction)","0",,,"AAA"
"57560","La Momia","La Momia","0",,,"AAA"
"26388","La Monstra","La Monstra","0",,,"AAA"
"31125","La Mujer Demente","La Mujer Demente","0",,,"AAA"
"56606","La Nazi","La Nazi","0",,,"AAA"
"48505","La Nueva Generación Dinamita (Faction)","La Nueva Generacion Dinamita (Faction)","0",,,"AAA"
"9761","La Nueva Generación Vipers (Faction)","La Nueva Generacion Vipers (Faction)","0",,,"AAA"
"14835","La Parka","La Parka","0",,,"AAA"
"9742","La Parka II","La Parka II","1","1966","2020","AAA"
"65131","La Parka III","La Parka III","0",,,"AAA"
"14830","La Parka Jr.","La Parka Jr.","1","1966","2020","AAA"
"10212","La Parka Negra","La Parka Negra","0",,,"AAA"
"21022","La Parka Negra II","La Parka Negra II","0",,,"AAA"
"21023","La Parka Negra III","La Parka Negra III","0",,,"AAA"
"23365","La Parka Negra IV","La Parka Negra IV","0",,,"AAA"
"28816","La Parka Negra V","La Parka Negra V","0",,,"AAA"
"20482","La Parkita","La Parkita","1","1975","2009","AAA"
"20481","La Parkita II","La Parkita II","0",,,"AAA"
"9743","La Parkita III","La Parkita III","0",,,"AAA"
"56428","La Parkita III, Mascarita Sagrada Jr., Octagoncito III","La Parkita III, Mascarita Sagrada Jr., Octagoncito III","0",,,"AAA"
"34369","La Parkita IV","La Parkita IV","0",,,"AAA"
"56348","La Parkita Jr.","La Parkita Jr.","0",,,"AAA"
"34370","La Parkita Negra","La Parkita Negra","0",,,"AAA"
"48051","La Picadura Letal","La Picadura Letal","0",,,"AAA"
"54294","La Picadura Letal II","La Picadura Letal II","0",,,"AAA"
"9744","La Pirata Familia (Faction)","La Pirata Familia (Faction)","0",,,"AAA"
"31156","La Porka","La Porka","0",,,"AAA"
"56472","La Practicante","La Practicante","0",,,"AAA"
"56475","La Principessa","La Principessa","0",,,"AAA"
"52715","La Rebelión (Faction)","La RebeliÃ³n (Faction)","0",,,"AAA"
"42587","La Rosa","La Rosa","1","1960","2023","AAA"
"9733","La Secta (Faction)","La Secta (Faction)","0",,,"AAA"
"24759","La Secta Bizarra Cibernética","La Secta Bizarra Cibernetica","0",,,"AAA"
"14838","La Secta Cibernética","La Secta Cibernetica","0",,,"AAA"
"14836","La Secta de Mesí­as","La Secta de Mesias","0",,,"AAA"
"14837","La Secta Diabólica","La Secta Diabolica","0",,,"AAA"
"20599","La Sirenita","La Sirenita","0",,,"AAA"
"20917","La Sociedad (Faction)","La Sociedad (Faction)","0",,,"AAA"
"42637","La Venus","La Venus","0",,,"AAA"
"10289","Lady Apache","Lady Apache","0",,,"AAA"
"56605","Lady Discovery","Lady Discovery","0",,,"AAA"
"47315","Lady Flamer","Lady Flamer","0",,,"AAA"
"40806","Lady Lee","Lady Lee","0",,,"AAA"
"56679","Lady Ludxor","Lady Ludxor","0",,,"AAA"
"16796","Lady Maravilla","Lady Maravilla","0",,,"AAA"
"56491","Lady Metal","Lady Metal","0",,,"AAA"
"10266","Lady Shani","Lady Shani","0",,,"AAA"
"57555","Lady Victoria","Lady Victoria","0",,,"AAA"
"58761","Lady Wind","Lady Wind","0",,,"AAA"
"47197","Lamparin","Lamparin","0",,,"AAA"
"37013","Lanzelot","Lanzelot","0",,,"AAA"
"10298","Laredo Boy","Laredo Boy","0",,,"AAA"
"9746","Laredo Kid","Laredo Kid","0",,,"AAA"
"56395","Las Chivas","Las Chivas","0",,,"AAA"
"9638","Las Gringas Locas (Faction)","Las Gringas Locas (Faction)","0",,,"AAA"
"56788","Las Maravillas Orientales (Faction)","Las Maravillas Orientales (Faction)","0",,,"AAA"
"48043","Las Nueva Rockeras","Las Nueva Rockeras","0",,,"AAA"
"20983","Las Reinas del Ring","Las Reinas del Ring","0",,,"AAA"
"10522","Las Rockeras (Faction)","Las Rockeras (Faction)","0",,,"AAA"
"50712","Las Shotas (Faction)","Las Shotas (Faction)","0",,,"AAA"
"10209","Lasser Boy","Lasser Boy","0",,,"AAA"
"30930","Látigo","Latigo","0",,,"AAA"
"31154","Latin Boiler","Latin Boiler","0",,,"AAA"
"9747","Latin Lover","Latin Lover","0",,,"AAA"
"29442","Le Demoledora","Le Demoledora","0",,,"AAA"
"9749","Leatherface","Leatherface","0",,,"AAA"
"25310","Legión Extranjera","Legion Extranjera","0",,,"AAA"
"14891","León Negro","Leon Negro","0",,,"AAA"
"48509","León Negro (Masked)","Leon Negro (Masked)","0",,,"AAA"
"31853","Leonardo Spanky","Leonardo Spanky","0",,,"AAA"
"62338","Líder","Lider","0",,,"AAA"
"56607","Linda Star","Linda Star","0",,,"AAA"
"47486","Lio Rush","Lio Rush","0",,,"AAA"
"9908","Lizmark","Lizmark","1","1950","2015","AAA"
"13702","Lizmark Jr.","Lizmark Jr.","0",,,"AAA"
"27086","Llave a la Gloria Team #1","Llave a la Gloria Team #1","0",,,"AAA"
"27087","Llave a la Gloria Team #2","Llave a la Gloria Team #2","0",,,"AAA"
"14867","Loco Valentino","Loco Valentino","0",,,"AAA"
"20795","Lola González","Lola Gonzalez","0",,,"AAA"
"10007","Lolita","Lolita","0",,,"AAA"
"25239","Los Alienegenas (Faction)","Los Alienegenas (Faction)","0",,,"AAA"
"31024","Los Alvarados","Los Alvarados","0",,,"AAA"
"60341","Los Apostoles del Mesí­as (Faction)","Los Apostoles del Mesias (Faction)","0",,,"AAA"
"9755","Los Bizarros (Faction)","Los Bizarros (Faction)","0",,,"AAA"
"56930","Los Cachanillas (Faction)","Los Cachanillas (Faction)","0",,,"AAA"
"20602","Los Cadetes del Espacio (Faction)","Los Cadetes del Espacio (Faction)","0",,,"AAA"
"56987","Los Cholos","Los Cholos","0",,,"AAA"
"29308","Los Consagrados (Faction)","Los Consagrados (Faction)","0",,,"AAA"
"9756","Los Diabólicos (Faction)","Los Diabolicos (Faction)","0",,,"AAA"
"38279","Los Diabólicos [AAA] (Faction)","Los Diabolicos [AAA] (Faction)","0",,,"AAA"
"31508","Los Gladiadores de Kickboxing (Faction)","Los Gladiadores de Kickboxing (Faction)","0",,,"AAA"
"9757","Los Gringos Locos (Faction)","Los Gringos Locos (Faction)","0",,,"AAA"
"9759","Los Guapos VIP (Faction)","Los Guapos VIP (Faction)","0",,,"AAA"
"14913","Los Headhunters","Los Headhunters","0",,,"AAA"
"15500","Los Hell Brothers (Faction)","Los Hell Brothers (Faction)","0",,,"AAA"
"22483","Los Hijos de Trump","Los Hijos de Trump","0",,,"AAA"
"16204","Los Infernales (Faction)","Los Infernales (Faction)","0",,,"AAA"
"40657","Los Ingobernables (Faction)","Los Ingobernables (Faction)","0",,,"AAA"
"29406","Los Insectos (Faction)","Los Insectos (Faction)","0",,,"AAA"
"9760","Los Kumbia Kids (Faction)","Los Kumbia Kids (Faction)","0",,,"AAA"
"10863","Los Maniacos (Faction)","Los Maniacos (Faction)","0",,,"AAA"
"32799","Los Mercenarios (Faction)","Los Mercenarios (Faction)","0",,,"AAA"
"20444","Los Mini Vipers (Faction)","Los Mini Vipers (Faction)","0",,,"AAA"
"14868","Los Night Queens","Los Night Queens","0",,,"AAA"
"48045","Los Nuevos Infernales (Faction)","Los Nuevos Infernales (Faction)","0",,,"AAA"
"14865","Los Nuevos Mexican Power","Los Nuevos Mexican Power","0",,,"AAA"
"10716","Los Oficiales (Faction)","Los Oficiales (Faction)","0",,,"AAA"
"9477","Los Perros del Mal (Faction)","Los Perros del Mal (Faction)","0",,,"AAA"
"14831","Los Piratas","Los Piratas","0",,,"AAA"
"20601","Los Power Raiders","Los Power Raiders","0",,,"AAA"
"30647","Los Regios Guapos (Faction)","Los Regios Guapos (Faction)","0",,,"AAA"
"20930","Los Rudos de La Galaxia (Faction)","Los Rudos de La Galaxia (Faction)","0",,,"AAA"
"10127","Los Spice Boys (Faction)","Los Spice Boys (Faction)","0",,,"AAA"
"20598","Los Tortuguillos Karatekas (Faction)","Los Tortuguillos Karatekas (Faction)","0",,,"AAA"
"29479","Los Totalmente Traidores (Faction)","Los Totalmente Traidores (Faction)","0",,,"AAA"
"9686","Los Vatos Locos (Faction)","Los Vatos Locos (Faction)","0",,,"AAA"
"50632","Los Vipers (Faction)","Los Vipers (Faction)","0",,,"AAA"
"20929","Los Vipers 2.0 (Faction)","Los Vipers 2.0 (Faction)","0",,,"AAA"
"23831","Los Vipers Extreme (Faction)","Los Vipers Extreme (Faction)","0",,,"AAA"
"20916","Los WagnerManiacos (Faction)","Los WagnerManiacos (Faction)","0",,,"AAA"
"10604","Love Machine","Love Machine","1","1966","1994","AAA"
"29529","Love Warrior","Love Warrior","0",,,"AAA"
"17277","Low Ki","Low Ki","0",,,"AAA"
"31020","Low Rider","Low Rider","0",,,"AAA"
"9753","Lucha Libre Latina (LLL) [Faction]","Lucha Libre Latina (LLL) [Faction]","0",,,"AAA"
"21026","Lucky Boy","Lucky Boy","0",,,"AAA"
"47249","Ludxor","Ludxor","0",,,"AAA"
"16419","Ludxor II","Ludxor II","0",,,"AAA"
"10265","LuFisto","LuFisto","0",,,"AAA"
"14911","Luzbel","Luzbel","0",,,"AAA"
"29414","M-357","M-357","0",,,"AAA"
"45148","Macabro Negro","Macabro Negro","0",,,"AAA"
"10708","Machine Rocker","Machine Rocker","0",,,"AAA"
"30708","MAD (Faction)","MAD (Faction)","0",,,"AAA"
"9764","Madonna's Boyfriend","Madonna's Boyfriend","1","1971","1998","AAA"
"25242","Madrox","Madrox","0",,,"AAA"
"10854","Magnus","Magnus","0",,,"AAA"
"56420","Majipe","Majipe","0",,,"AAA"
"20343","Maligno","Maligno","1","1966","2020","AAA"
"10010","Mamba","Mamba","0",,,"AAA"
"25319","Mamba [2000s]","Mamba [2000s]","0",,,"AAA"
"39419","Maniaco","Maniaco","0",,,"AAA"
"40171","Manicomio","Manicomio","0",,,"AAA"
"17848","Marabunta","Marabunta","0",,,"AAA"
"25320","Marabunta (Masked)","Marabunta (Masked)","0",,,"AAA"
"31038","Maravilla","Maravilla","0",,,"AAA"
"9416","Marco Corleone","Marco Corleone","0",,,"AAA"
"44717","Maremoto","Maremoto","0",,,"AAA"
"60365","Marisela Peña","Marisela Pena","0",,,"AAA"
"20796","Martha Villalobos","Martha Villalobos","0",,,"AAA"
"26979","Marty Casaus","Marty Casaus","0",,,"AAA"
"23355","Marty 'The Moth' Martinez","Marty Martinez","0",,,"AAA"
"23354","Marty The Moth","Marty The Moth","0",,,"AAA"
"9765","Mary Apache","Mary Apache","0",,,"AAA"
"23415","Masakre","Masakre","1","1955","2012","AAA"
"23480","Masato Tanaka","Masato Tanaka","0",,,"AAA"
"31848","Masayuki Uchida","Masayuki Uchida","0",,,"AAA"
"9915","Máscara Año 2000","Mascara Ano 2000","0",,,"AAA"
"25334","Máscara Año 2000 (Masked)","Mascara Ano 2000 (Masked)","0",,,"AAA"
"10206","Máscara Año 2000 Jr.","Mascara Ano 2000 Jr.","0",,,"AAA"
"25321","Máscara Año 2000 Jr. (Masked)","Mascara Ano 2000 Jr. (Masked)","0",,,"AAA"
"10702","Máscara de Bronce","Mascara de Bronce","0",,,"AAA"
"25309","Máscara Divina","Mascara Divina","0",,,"AAA"
"14846","Máscara Maligna","Mascara Maligna","1","1968","2002","AAA"
"10270","Máscara Sagrada","Mascara Sagrada","0",,,"AAA"
"20004","Máscara Sagrada II","Mascara Sagrada II","0",,,"AAA"
"9766","Máscara Sagrada III","Mascara Sagrada III","0",,,"AAA"
"20005","Máscara Sagrada IV","Máscara Sagrada IV","0",,,"AAA"
"10023","Máscara Sagrada Jr.","Mascara Sagrada Jr.","0",,,"AAA"
"14847","Máscara Sagrada V","Mascara Sagrada V","0",,,"AAA"
"20440","Mascarita de la Muerte","Mascarita de la Muerte","0",,,"AAA"
"9767","Mascarita Divina","Mascarita Divina","0",,,"AAA"
"9768","Mascarita Dorada","Mascarita Dorada","0",,,"AAA"
"20478","Mascarita Maligna","Mascarita Maligna","0",,,"AAA"
"31772","Mascarita Maligna (Masked)","Mascarita Maligna (Masked)","0",,,"AAA"
"10274","Mascarita Sagrada","Mascarita Sagrada","0",,,"AAA"
"33342","Mascarita Sagrada (Original)","Mascarita Sagrada (Original)","0",,,"AAA"
"14877","Mascarita Sagrada 2000","Mascarita Sagrada 2000","0",,,"AAA"
"14875","Mascarita Sagrada II","Mascarita Sagrada II","0",,,"AAA"
"14876","Mascarita Sagrada III","Mascarita Sagrada III","0",,,"AAA"
"20446","Mascarita Sagrada IV","Mascarita Sagrada IV","0",,,"AAA"
"10275","Mascarita Sagrada Jr.","Mascarita Sagrada Jr.","0",,,"AAA"
"14869","Mascarita Sagrada Jr. II","Mascarita Sagrada Jr. II","0",,,"AAA"
"10278","Mascarita Sagrada V","Mascarita Sagrada V","0",,,"AAA"
"9769","Mascarita Sagrada VI","Mascarita Sagrada VI","0",,,"AAA"
"52717","Matt Hardy","Matt Hardy","0",,,"AAA"
"9773","Matt Morgan","Matt Morgan","0",,,"AAA"
"60372","Matt Riddle","Matt Riddle","0",,,"AAA"
"33142","Matt Striker","Matt Striker","0",,,"AAA"
"29624","Máximo","Maximo","0",,,"AAA"
"9936","May Flowers","May Flowers","0",,,"AAA"
"18420","Mayumi Ozaki","Mayumi Ozaki","0",,,"AAA"
"52714","Mecha Wolf","Mecha Wolf","0",,,"AAA"
"33184","Mercenarios (Faction)","Mercenarios (Faction)","0",,,"AAA"
"33737","Metaleón","Metaleon","0",,,"AAA"
"33395","Mexican Broiler","Mexican Broiler","0",,,"AAA"
"40187","Mexican Paul","Mexican Paul","0",,,"AAA"
"39347","Michael Elgin","Michael Elgin","0",,,"AAA"
"40601","Michael Nakazawa","Michael Nakazawa","0",,,"AAA"
"20012","Mickie James","Mickie James","0",,,"AAA"
"40427","Micro Goliath","Micro Goliath","0",,,"AAA"
"29489","Micro Konnan","Micro Konnan","0",,,"AAA"
"29485","Micro Misterioso","Micro Misterioso","1","1954","2022","AAA"
"42586","Micro Rose","Micro Rose","0",,,"AAA"
"51416","Microman","Microman","0",,,"AAA"
"44202","Migala","Migala","0",,,"AAA"
"40169","Miguel Pérez Jr.","Miguel Perez Jr.","0",,,"AAA"
"16963","Mike Bailey","Mike Bailey","0",,,"AAA"
"56233","Mike Segura","Mike Segura","0",,,"AAA"
"56973","Mil Máscaras","Mil Mascaras","0",,,"AAA"
"27918","Mil Muertes","Mil Muertes","0",,,"AAA"
"45290","Milenium","Milenium","0",,,"AAA"
"9770","Mini Abismo Negro","Mini Abismo Negro","0",,,"AAA"
"54655","Mini Abismo Negro II","Mini Abismo Negro II","0",,,"AAA"
"51415","Mini Abismo Negro Jr.","Mini Abismo Negro Jr.","0",,,"AAA"
"9771","Mini Charly Manson","Mini Charly Manson","0",,,"AAA"
"9772","Mini Chessman","Mini Chessman","1","1967","2014","AAA"
"56004","Mini Ciber","Mini Ciber","0",,,"AAA"
"56005","Mini Cibernequito","Mini Cibernequito","0",,,"AAA"
"56003","Mini Cibernético","Mini Cibernetico","0",,,"AAA"
"15512","Mini Clown","Mini Clown","0",,,"AAA"
"33340","Mini Coco Amarillo","Mini Coco Amarillo","0",,,"AAA"
"14828","Mini Dizzy","Mini Dizzy","0",,,"AAA"
"20442","Mini Drago","Mini Drago","0",,,"AAA"
"41371","Mini Drago II","Mini Drago II","0",,,"AAA"
"45294","Mini Electroshock","Mini Electroshock","0",,,"AAA"
"31153","Mini Espectro","Mini Espectro","1","1966","2016","AAA"
"44718","Mini Frisbee","Mini Frisbee","0",,,"AAA"
"20472","Mini Goldust","Mini Goldust","0",,,"AAA"
"34721","Mini Gronda","Mini Gronda","0",,,"AAA"
"31162","Mini Headhunter I","Mini Headhunter I","0",,,"AAA"
"31163","Mini Headhunter II","Mini Headhunter II","0",,,"AAA"
"20469","Mini Histeria","Mini Histeria","0",,,"AAA"
"9774","Mini Histeria II","Mini Histeria II","0",,,"AAA"
"20477","Mini Kahoz","Mini Kahoz","0",,,"AAA"
"20473","Mini Karis La Momia","Mini Karis La Momia","0",,,"AAA"
"20908","Mini Kenzo Suzuki","Mini Kenzo Suzuki","0",,,"AAA"
"56014","Mini Killer","Mini Killer","0",,,"AAA"
"56372","Mini Ludxor","Mini Ludxor","0",,,"AAA"
"40186","Mini Mankind","Mini Mankind","0",,,"AAA"
"56429","Mini Miss Janeth","Mini Miss Janeth","0",,,"AAA"
"34719","Mini Monster Clown","Mini Monster Clown","0",,,"AAA"
"34720","Mini Murder Clown","Mini Murder Clown","0",,,"AAA"
"20443","Mini Nova","Mini Nova","0",,,"AAA"
"20476","Mini Ozz","Mini Ozz","0",,,"AAA"
"20474","Mini Path Finder","Mini Path Finder","0",,,"AAA"
"20475","Mini Path Finder II","Mini Path Finder II","0",,,"AAA"
"40552","Mini Paul Bearer","Mini Paul Bearer","0",,,"AAA"
"9775","Mini Psicosis","Mini Psicosis","0",,,"AAA"
"54877","Mini Psicosis (Masked)","Mini Psicosis (Masked)","0",,,"AAA"
"20471","Mini Psicosis III","Mini Psicosis III","1","1973","2021","AAA"
"20439","Mini Psycho Clown","Mini Psycho Clown","0",,,"AAA"
"42588","Mini Rosa","Mini Rosa","0",,,"AAA"
"56201","Mini Siniestro","Mini Siniestro","0",,,"AAA"
"33394","Mini Sky Black","Mini Sky Black","0",,,"AAA"
"56923","Mini Tirantes","Mini Tirantes","0",,,"AAA"
"14897","Mini Vader","Mini Vader","1","1966","2016","AAA"
"54295","Mini Vikingo","Mini Vikingo","0",,,"AAA"
"10036","Minoru Tanaka","Minoru Tanaka","0",,,"AAA"
"32225","Mirage (Querétaro)","Mirage (Queretaro)","0",,,"AAA"
"30702","Mirage (Tijuana)","Mirage (Tijuana)","0",,,"AAA"
"40807","Miranda Alize","Miranda Alize","0",,,"AAA"
"20613","Miss Janeth","Miss Janeth","0",,,"AAA"
"16216","Misterioso","Misterioso","0",,,"AAA"
"17986","Mocho Cota","Mocho Cota","1","1954","2016","AAA"
"9715","Mocho Cota Jr.","Mocho Cota Jr.","0",,,"AAA"
"31249","Mohicano I","Mohicano I","0",,,"AAA"
"31250","Mohicano II","Mohicano II","0",,,"AAA"
"31251","Mohicano III","Mohicano III","0",,,"AAA"
"31810","Monje Negro Jr.","Monje Negro Jr.","0",,,"AAA"
"9571","Monster Clown","Monster Clown","0",,,"AAA"
"40485","Monster Clown (Masked)","Monster Clown (Masked)","0",,,"AAA"
"17749","Monster Pain","Monster Pain","0",,,"AAA"
"30639","Monsther","Monsther","1","1953","2018","AAA"
"27096","Moose","Moose","0",,,"AAA"
"10336","Mosco de La Merced","Mosco de La Merced","0",,,"AAA"
"10337","Mosco de La Merced II","Mosco De La Merced II","0",,,"AAA"
"32230","Mosco de La Merced II (Masked)","Mosco de La Merced II (Masked)","0",,,"AAA"
"16962","Mr. 450","Mr. 450","0",,,"AAA"
"10728","Mr. Águila","Mr. Aguila","0",,,"AAA"
"34194","Mr. Alfa","Mr. Alfa","0",,,"AAA"
"10024","Mr. Anderson","Mr. Anderson","0",,,"AAA"
"58933","Mr. Bardahl","Mr. Bardahl","0",,,"AAA"
"31507","Mr. Cóndor","Mr. Condor","0",,,"AAA"
"42585","Mr. Cóndor (Masked)","Mr. Condor (Masked)","0",,,"AAA"
"39579","Mr. Iguana","Mr. Iguana","0",,,"AAA"
"45603","Mr. Jack","Mr. Jack","0",,,"AAA"
"10717","Mr. Leo","Mr. Leo","0",,,"AAA"
"42634","Mr. Magneto","Mr. Magneto","0",,,"AAA"
"25348","Mr. Maldad","Mr. Maldad","0",,,"AAA"
"9776","Mr. Niebla","Mr. Niebla","1","1973","2019","AAA"
"25241","MS-1","MS-1","1","1956","2012","AAA"
"14906","Muerte Cibernética","Muerte Cibernetica","0",,,"AAA"
"25444","Muerte Roja","Muerte Roja","0",,,"AAA"
"31933","Mujer Demente","Mujer Demente","0",,,"AAA"
"56202","Munra","Munra","0",,,"AAA"
"21113","Murder Clown","Murder Clown","0",,,"AAA"
"39647","Mushiking Terry ","Mushiking Terry ","0",,,"AAA"
"65191","Mustafa Ali","Mustafa Ali","0",,,"AAA"
"10012","Myzteziz","Myzteziz","0",,,"AAA"
"28814","Myzteziz Jr.","Myzteziz Jr.","0",,,"AAA"
"10035","Naomichi Marufuji","Naomichi Marufuji","0",,,"AAA"
"62347","Natalia Markova","Natalia Markova","0",,,"AAA"
"20348","Nautilus","Nautilus","0",,,"AAA"
"43686","Neftali","Neftali","0",,,"AAA"
"58788","Neggus","Neggus","0",,,"AAA"
"54887","Negro Casas","Negro Casas","0",,,"AAA"
"26284","Némesis [AAA]","Nemesis [AAA]","0",,,"AAA"
"56398","Neo","Neo","0",,,"AAA"
"31134","Nexo I","Nexo I","0",,,"AAA"
"31135","Nexo II","Nexo II","0",,,"AAA"
"31133","Nexo III","Nexo III","0",,,"AAA"
"21141","Neza Kid","Neza Kid","0",,,"AAA"
"58939","Nic Nemeth","Nic Nemeth","0",,,"AAA"
"9712","Nicho El Millonario","Nicho El Millonario","0",,,"AAA"
"9713","The Night Queens (Faction)","Night Queens (Faction)","0",,,"AAA"
"31781","Nikozuna","Nikozuna","0",,,"AAA"
"44719","Ninjita","Ninjita","0",,,"AAA"
"56783","Niño de la Calle","Nino de la Calle","0",,,"AAA"
"31147","Niño de Oro","Nino de Oro","0",,,"AAA"
"9734","Niño Hamburguesa","Nino Hamburguesa","0",,,"AAA"
"60369","Nobu San","Nobu San","0",,,"AAA"
"60353","Noisy","Noisy","0",,,"AAA"
"10675","NOSAWA","NOSAWA","0",,,"AAA"
"10276","Novillerito","Novillerito","0",,,"AAA"
"15505","Nygma","Nygma","0",,,"AAA"
"9779","Octagón","Octagon","0",,,"AAA"
"50599","Octagón Jr.","Octagon Jr.","0",,,"AAA"
"32360","Octagón Jr. II","Octagon Jr. II","0",,,"AAA"
"31120","Octagón Jr. III","Octagon Jr. III","0",,,"AAA"
"20480","Octagoncito","Octagoncito","0",,,"AAA"
"20479","Octagoncito II","Octagoncito II","0",,,"AAA"
"9781","Octagoncito III","Octagoncito III","0",,,"AAA"
"41817","Octagoncito IV","Octagoncito IV","0",,,"AAA"
"52116","Octavia Pesadilla","Octavia Pesadilla","0",,,"AAA"
"31852","Ofune","Ofune","0",,,"AAA"
"28584","OGT's","OGT's","0",,,"AAA"
"62341","Oní El Bendíto","Oni El Bendito","0",,,"AAA"
"23349","Organización de Grandes Talento","Organizacion de Grandes Talento","0",,,"AAA"
"26282","Orion","Orion","0",,,"AAA"
"56417","Oro Jr.","Oro Jr.","0",,,"AAA"
"20000","Oro Negro","Oro Negro","0",,,"AAA"
"58795","Oro Negro (2006)","Oro Negro (2006)","0",,,"AAA"
"36672","Orquí­dea Negra","Orquidea Negra","0",,,"AAA"
"9599","Óscar Sevilla","Oscar Sevilla","0",,,"AAA"
"31761","Oscuridad","Oscuridad","0",,,"AAA"
"20906","Ozz","Ozz","0",,,"AAA"
"21156","Pagano","Pagano","0",,,"AAA"
"37497","Pandillero","Pandillero","0",,,"AAA"
"53527","Panic Clown","Panic Clown","0",,,"AAA"
"42576","Pantera del Ring","Pantera del Ring","0",,,"AAA"
"47313","Pantera Sureña","Pantera Surena","0",,,"AAA"
"40976","Panterita","Panterita","0",,,"AAA"
"54534","The Panther","Panther","0",,,"AAA"
"29397","Panthro","Panthro","0",,,"AAA"
"31774","Paranoia","Paranoia","0",,,"AAA"
